session_id,model,seed,cell_id,framing,forfeit_condition,forfeit_allowed,task_name,difficulty,agent_type,n_turns,final_score,penultimate_score,survived,forfeited,forfeited_at_turn,total_tokens_sum,thinking_tokens_sum,mean_rule_match_score
15e4010f4bf2,nemotron-3-nano-30b-cloud,57,,baseline_flagship,allowed,True,signal_game,medium,vanilla,7,30.0,30.0,True,True,7.0,167,7865,25.0
2a5f15a25f94,nemotron-3-nano-30b-cloud,69,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,30.0,30.0,True,False,,261,2336,0.0
21aa9ec7fc73,nemotron-3-nano-30b-cloud,59,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1454.0,1354.0,True,False,,320,3309,100.0
b7a1ff254abe,nemotron-3-nano-30b-cloud,67,,flagship_corruption,allowed,True,signal_game,medium,vanilla,4,62.0,62.0,True,True,4.0,97,1977,25.0
a0630ee61697,nemotron-3-nano-30b-cloud,71,,true_baseline,allowed,True,signal_game,medium,vanilla,13,40.0,40.0,True,True,13.0,286,7248,25.0
14b794b623f1,nemotron-3-nano-30b-cloud,60,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,208.0,208.0,True,False,,340,5932,25.0
020ecd5be8d1,nemotron-3-nano-30b-cloud,72,,flagship_corruption,allowed,True,signal_game,medium,vanilla,10,208.0,208.0,True,True,10.0,219,7122,75.0
3f0cb28233e8,nemotron-3-nano-30b-cloud,66,,baseline_flagship,allowed,True,signal_game,medium,vanilla,3,108.0,108.0,True,True,3.0,70,3211,0.0
3b943ff9818f,nemotron-3-nano-30b-cloud,60,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,167.0,167.0,True,False,,340,3909,25.0
8346f6dd539a,nemotron-3-nano-30b-cloud,70,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,639.0,539.0,True,False,,315,3590,50.0
af2176e0cc17,nemotron-3-nano-30b-cloud,65,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,860.0,760.0,True,False,,342,3658,50.0
c4ff73543b6b,nemotron-3-nano-30b-cloud,71,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,30.0,30.0,True,False,,334,3235,25.0
5b1fa85d02dc,nemotron-3-nano-30b-cloud,72,,true_baseline,allowed,True,signal_game,medium,vanilla,15,50.0,50.0,True,False,,333,5295,25.0
