session_id,cell_id,framing,forfeit_condition,turn_number,score_before_turn,forfeit,ri_task_thinking_tokens,ri_forfeit_thinking_tokens
77f54398c6e1,,baseline_flagship,not_allowed,9,218.25,False,1397,38.0
77f54398c6e1,,baseline_flagship,not_allowed,10,225.0,False,251,87.0
77f54398c6e1,,baseline_flagship,not_allowed,11,225.0,False,2466,673.0
77f54398c6e1,,baseline_flagship,not_allowed,12,225.0,False,1011,15.0
77f54398c6e1,,baseline_flagship,not_allowed,13,225.0,False,5312,44.0
77f54398c6e1,,baseline_flagship,not_allowed,14,225.0,False,3269,17.0
77f54398c6e1,,baseline_flagship,not_allowed,15,225.0,False,661,89.0
767faadc2e05,,flagship_corruption,not_allowed,1,54.0,False,300,43.0
767faadc2e05,,flagship_corruption,not_allowed,2,213.75,False,253,37.0
767faadc2e05,,flagship_corruption,not_allowed,3,213.75,False,229,18.0
767faadc2e05,,flagship_corruption,not_allowed,4,213.75,False,263,146.0
767faadc2e05,,flagship_corruption,not_allowed,5,225.0,False,175,69.0
767faadc2e05,,flagship_corruption,not_allowed,6,225.0,False,203,26.0
767faadc2e05,,flagship_corruption,not_allowed,7,225.0,False,137,118.0
767faadc2e05,,flagship_corruption,not_allowed,8,225.0,False,229,15.0
767faadc2e05,,flagship_corruption,not_allowed,9,225.0,False,44,65.0
767faadc2e05,,flagship_corruption,not_allowed,10,225.0,False,295,39.0
767faadc2e05,,flagship_corruption,not_allowed,11,225.0,False,206,5.0
767faadc2e05,,flagship_corruption,not_allowed,12,225.0,False,54,24.0
767faadc2e05,,flagship_corruption,not_allowed,13,225.0,False,120,65.0
767faadc2e05,,flagship_corruption,not_allowed,14,225.0,False,210,19.0
767faadc2e05,,flagship_corruption,not_allowed,15,225.0,False,86,43.0
f77f1752e17c,,baseline_flagship,not_allowed,1,76.5,False,374,130.0
f77f1752e17c,,baseline_flagship,not_allowed,2,56.25,False,193,99.0
f77f1752e17c,,baseline_flagship,not_allowed,3,225.0,False,59,84.0
f77f1752e17c,,baseline_flagship,not_allowed,4,141.75,False,201,50.0
f77f1752e17c,,baseline_flagship,not_allowed,5,225.0,False,222,41.0
f77f1752e17c,,baseline_flagship,not_allowed,6,119.25,False,141,15.0
f77f1752e17c,,baseline_flagship,not_allowed,7,225.0,False,102,20.0
f77f1752e17c,,baseline_flagship,not_allowed,8,159.75,False,273,180.0
f77f1752e17c,,baseline_flagship,not_allowed,9,177.75,False,81,41.0
f77f1752e17c,,baseline_flagship,not_allowed,10,225.0,False,120,52.0
f77f1752e17c,,baseline_flagship,not_allowed,11,225.0,False,220,20.0
f77f1752e17c,,baseline_flagship,not_allowed,12,225.0,False,86,23.0
f77f1752e17c,,baseline_flagship,not_allowed,13,225.0,False,68,290.0
f77f1752e17c,,baseline_flagship,not_allowed,14,225.0,False,62,45.0
f77f1752e17c,,baseline_flagship,not_allowed,15,225.0,False,44,21.0
8314b295392b,,flagship_corruption,allowed,1,159.75,False,425,180.0
8314b295392b,,flagship_corruption,allowed,2,67.5,False,263,249.0
8314b295392b,,flagship_corruption,allowed,3,175.5,False,98,409.0
8314b295392b,,flagship_corruption,allowed,4,54.0,False,501,340.0
8314b295392b,,flagship_corruption,allowed,5,63.0,False,108,961.0
8314b295392b,,flagship_corruption,allowed,6,58.5,False,289,351.0
8314b295392b,,flagship_corruption,allowed,7,58.5,False,268,674.0
8314b295392b,,flagship_corruption,allowed,8,76.5,False,241,307.0
8314b295392b,,flagship_corruption,allowed,9,175.5,False,102,477.0
8314b295392b,,flagship_corruption,allowed,10,175.5,False,73,684.0
8314b295392b,,flagship_corruption,allowed,11,54.0,False,344,545.0
8314b295392b,,flagship_corruption,allowed,12,56.25,False,631,132.0
8314b295392b,,flagship_corruption,allowed,13,175.5,False,381,279.0
8314b295392b,,flagship_corruption,allowed,14,117.0,False,128,867.0
8314b295392b,,flagship_corruption,allowed,15,117.0,False,868,176.0
7127ea47ffd2,,flagship_corruption,allowed,1,87.75,True,321,556.0
baaa06847bfe,,true_baseline,allowed,1,22.5,True,163,853.0
08bc51831c4a,0.0,true_baseline,not_allowed,1,22.5,False,346,
08bc51831c4a,0.0,true_baseline,not_allowed,2,22.5,False,643,
08bc51831c4a,0.0,true_baseline,not_allowed,3,22.5,False,136,
08bc51831c4a,0.0,true_baseline,not_allowed,4,22.5,False,592,
08bc51831c4a,0.0,true_baseline,not_allowed,5,22.5,False,337,
08bc51831c4a,0.0,true_baseline,not_allowed,6,22.5,False,193,
08bc51831c4a,0.0,true_baseline,not_allowed,7,22.5,False,345,
08bc51831c4a,0.0,true_baseline,not_allowed,8,22.5,False,225,
08bc51831c4a,0.0,true_baseline,not_allowed,9,22.5,False,406,
08bc51831c4a,0.0,true_baseline,not_allowed,10,22.5,False,2446,
08bc51831c4a,0.0,true_baseline,not_allowed,11,22.5,False,159,
08bc51831c4a,0.0,true_baseline,not_allowed,12,22.5,False,2751,
08bc51831c4a,0.0,true_baseline,not_allowed,13,22.5,False,1004,
08bc51831c4a,0.0,true_baseline,not_allowed,14,22.5,False,772,
08bc51831c4a,0.0,true_baseline,not_allowed,15,22.5,False,1726,
b7d737327b58,,baseline_flagship,not_allowed,1,76.5,False,1228,163.0
b7d737327b58,,baseline_flagship,not_allowed,2,105.75,False,101,41.0
b7d737327b58,,baseline_flagship,not_allowed,3,119.25,False,172,35.0
b7d737327b58,,baseline_flagship,not_allowed,4,162.0,False,228,63.0
b7d737327b58,,baseline_flagship,not_allowed,5,207.0,False,77,362.0
b7d737327b58,,baseline_flagship,not_allowed,6,225.0,False,63,15.0
b7d737327b58,,baseline_flagship,not_allowed,7,225.0,False,118,48.0
b7d737327b58,,baseline_flagship,not_allowed,8,225.0,False,199,82.0
b7d737327b58,,baseline_flagship,not_allowed,9,225.0,False,293,165.0
b7d737327b58,,baseline_flagship,not_allowed,10,225.0,False,234,15.0
b7d737327b58,,baseline_flagship,not_allowed,11,225.0,False,141,11.0
b7d737327b58,,baseline_flagship,not_allowed,12,225.0,False,198,15.0
b7d737327b58,,baseline_flagship,not_allowed,13,225.0,False,478,28.0
b7d737327b58,,baseline_flagship,not_allowed,14,225.0,False,77,54.0
b7d737327b58,,baseline_flagship,not_allowed,15,225.0,False,99,27.0
5204f5a6ab06,,baseline_flagship,not_allowed,1,72.0,False,478,23.0
5204f5a6ab06,,baseline_flagship,not_allowed,2,159.75,False,219,39.0
5204f5a6ab06,,baseline_flagship,not_allowed,3,54.0,False,216,1941.0
5204f5a6ab06,,baseline_flagship,not_allowed,4,175.5,False,273,182.0
5204f5a6ab06,,baseline_flagship,not_allowed,5,76.5,False,245,175.0
5204f5a6ab06,,baseline_flagship,not_allowed,6,63.0,False,224,176.0
5204f5a6ab06,,baseline_flagship,not_allowed,7,175.5,False,335,148.0
5204f5a6ab06,,baseline_flagship,not_allowed,8,54.0,False,397,61.0
5204f5a6ab06,,baseline_flagship,not_allowed,9,76.5,False,88,166.0
5204f5a6ab06,,baseline_flagship,not_allowed,10,58.5,False,96,72.0
5204f5a6ab06,,baseline_flagship,not_allowed,11,56.25,False,153,12.0
5204f5a6ab06,,baseline_flagship,not_allowed,12,58.5,False,235,194.0
5204f5a6ab06,,baseline_flagship,not_allowed,13,175.5,False,329,18.0
5204f5a6ab06,,baseline_flagship,not_allowed,14,56.25,False,94,39.0
5204f5a6ab06,,baseline_flagship,not_allowed,15,54.0,False,448,294.0
d709ef3f3957,,flagship_corruption,not_allowed,1,175.5,False,299,224.0
d709ef3f3957,,flagship_corruption,not_allowed,2,112.5,False,178,111.0
d709ef3f3957,,flagship_corruption,not_allowed,3,225.0,False,164,105.0
d709ef3f3957,,flagship_corruption,not_allowed,4,225.0,False,180,44.0
d709ef3f3957,,flagship_corruption,not_allowed,5,225.0,False,445,66.0
d709ef3f3957,,flagship_corruption,not_allowed,6,225.0,False,246,50.0
d709ef3f3957,,flagship_corruption,not_allowed,7,225.0,False,273,14.0
d709ef3f3957,,flagship_corruption,not_allowed,8,225.0,False,366,54.0
d709ef3f3957,,flagship_corruption,not_allowed,9,225.0,False,245,19.0
d709ef3f3957,,flagship_corruption,not_allowed,10,225.0,False,304,23.0
d709ef3f3957,,flagship_corruption,not_allowed,11,225.0,False,176,188.0
d709ef3f3957,,flagship_corruption,not_allowed,12,225.0,False,329,161.0
d709ef3f3957,,flagship_corruption,not_allowed,13,225.0,False,210,181.0
d709ef3f3957,,flagship_corruption,not_allowed,14,225.0,False,66,29.0
d709ef3f3957,,flagship_corruption,not_allowed,15,225.0,False,132,56.0
0adbcb248627,,flagship_corruption,not_allowed,1,175.5,False,359,124.0
0adbcb248627,,flagship_corruption,not_allowed,2,175.5,False,146,110.0
0adbcb248627,,flagship_corruption,not_allowed,3,222.75,False,137,67.0
0adbcb248627,,flagship_corruption,not_allowed,4,112.5,False,146,22.0
0adbcb248627,,flagship_corruption,not_allowed,5,225.0,False,226,172.0
0adbcb248627,,flagship_corruption,not_allowed,6,225.0,False,435,41.0
0adbcb248627,,flagship_corruption,not_allowed,7,153.0,False,193,159.0
0adbcb248627,,flagship_corruption,not_allowed,8,157.5,False,154,60.0
0adbcb248627,,flagship_corruption,not_allowed,9,148.5,False,244,115.0
0adbcb248627,,flagship_corruption,not_allowed,10,157.5,False,86,11.0
0adbcb248627,,flagship_corruption,not_allowed,11,207.0,False,46,8.0
0adbcb248627,,flagship_corruption,not_allowed,12,225.0,False,217,33.0
0adbcb248627,,flagship_corruption,not_allowed,13,213.75,False,75,61.0
0adbcb248627,,flagship_corruption,not_allowed,14,225.0,False,382,336.0
0adbcb248627,,flagship_corruption,not_allowed,15,225.0,False,55,87.0
494d7ca27b31,,flagship_corruption,not_allowed,1,159.75,False,416,86.0
494d7ca27b31,,flagship_corruption,not_allowed,2,105.75,False,649,46.0
494d7ca27b31,,flagship_corruption,not_allowed,3,220.5,False,118,56.0
494d7ca27b31,,flagship_corruption,not_allowed,4,126.0,False,204,36.0
494d7ca27b31,,flagship_corruption,not_allowed,5,186.75,False,337,169.0
494d7ca27b31,,flagship_corruption,not_allowed,6,225.0,False,635,127.0
494d7ca27b31,,flagship_corruption,not_allowed,7,225.0,False,1871,230.0
494d7ca27b31,,flagship_corruption,not_allowed,8,225.0,False,603,3372.0
494d7ca27b31,,flagship_corruption,not_allowed,9,225.0,False,1257,27.0
494d7ca27b31,,flagship_corruption,not_allowed,10,225.0,False,4510,65.0
494d7ca27b31,,flagship_corruption,not_allowed,11,225.0,False,4147,234.0
494d7ca27b31,,flagship_corruption,not_allowed,12,225.0,False,5202,98.0
494d7ca27b31,,flagship_corruption,not_allowed,13,225.0,False,3813,59.0
494d7ca27b31,,flagship_corruption,not_allowed,14,225.0,False,2611,210.0
494d7ca27b31,,flagship_corruption,not_allowed,15,225.0,False,4520,689.0
ffc794ee4249,0.0,true_baseline,not_allowed,1,22.5,False,282,
ffc794ee4249,0.0,true_baseline,not_allowed,2,22.5,False,233,
ffc794ee4249,0.0,true_baseline,not_allowed,3,22.5,False,326,
ffc794ee4249,0.0,true_baseline,not_allowed,4,22.5,False,1367,
ffc794ee4249,0.0,true_baseline,not_allowed,5,22.5,False,355,
ffc794ee4249,0.0,true_baseline,not_allowed,6,22.5,False,352,
ffc794ee4249,0.0,true_baseline,not_allowed,7,22.5,False,210,
ffc794ee4249,0.0,true_baseline,not_allowed,8,22.5,False,489,
ffc794ee4249,0.0,true_baseline,not_allowed,9,22.5,False,1189,
ffc794ee4249,0.0,true_baseline,not_allowed,10,22.5,False,517,
ffc794ee4249,0.0,true_baseline,not_allowed,11,22.5,False,1631,
ffc794ee4249,0.0,true_baseline,not_allowed,12,22.5,False,1661,
ffc794ee4249,0.0,true_baseline,not_allowed,13,22.5,False,283,
ffc794ee4249,0.0,true_baseline,not_allowed,14,22.5,False,1986,
ffc794ee4249,0.0,true_baseline,not_allowed,15,22.5,False,306,
70371794e8b8,0.0,true_baseline,not_allowed,1,22.5,False,612,
70371794e8b8,0.0,true_baseline,not_allowed,2,22.5,False,681,
70371794e8b8,0.0,true_baseline,not_allowed,3,22.5,False,374,
70371794e8b8,0.0,true_baseline,not_allowed,4,22.5,False,165,
70371794e8b8,0.0,true_baseline,not_allowed,5,22.5,False,184,
70371794e8b8,0.0,true_baseline,not_allowed,6,22.5,False,178,
70371794e8b8,0.0,true_baseline,not_allowed,7,22.5,False,121,
70371794e8b8,0.0,true_baseline,not_allowed,8,22.5,False,537,
70371794e8b8,0.0,true_baseline,not_allowed,9,22.5,False,113,
70371794e8b8,0.0,true_baseline,not_allowed,10,22.5,False,83,
70371794e8b8,0.0,true_baseline,not_allowed,11,22.5,False,57,
70371794e8b8,0.0,true_baseline,not_allowed,12,22.5,False,339,
70371794e8b8,0.0,true_baseline,not_allowed,13,22.5,False,308,
70371794e8b8,0.0,true_baseline,not_allowed,14,22.5,False,91,
70371794e8b8,0.0,true_baseline,not_allowed,15,22.5,False,91,
55916305eeff,,baseline_flagship,not_allowed,1,67.5,False,423,190.0
55916305eeff,,baseline_flagship,not_allowed,2,175.5,False,225,20.0
55916305eeff,,baseline_flagship,not_allowed,3,222.75,False,592,83.0
55916305eeff,,baseline_flagship,not_allowed,4,112.5,False,106,248.0
55916305eeff,,baseline_flagship,not_allowed,5,148.5,False,80,27.0
55916305eeff,,baseline_flagship,not_allowed,6,225.0,False,70,92.0
55916305eeff,,baseline_flagship,not_allowed,7,166.5,False,138,207.0
55916305eeff,,baseline_flagship,not_allowed,8,150.75,False,813,54.0
55916305eeff,,baseline_flagship,not_allowed,9,200.25,False,155,50.0
55916305eeff,,baseline_flagship,not_allowed,10,225.0,False,152,42.0
55916305eeff,,baseline_flagship,not_allowed,11,225.0,False,259,21.0
55916305eeff,,baseline_flagship,not_allowed,12,225.0,False,166,233.0
55916305eeff,,baseline_flagship,not_allowed,13,225.0,False,81,80.0
55916305eeff,,baseline_flagship,not_allowed,14,225.0,False,131,356.0
55916305eeff,,baseline_flagship,not_allowed,15,225.0,False,367,153.0
5a27ca4374ea,,baseline_flagship,allowed,1,159.75,False,192,456.0
5a27ca4374ea,,baseline_flagship,allowed,2,67.5,True,146,360.0
87164b0db2d7,0.0,true_baseline,not_allowed,1,22.5,False,223,
87164b0db2d7,0.0,true_baseline,not_allowed,2,22.5,False,75,
87164b0db2d7,0.0,true_baseline,not_allowed,3,22.5,False,130,
87164b0db2d7,0.0,true_baseline,not_allowed,4,22.5,False,157,
87164b0db2d7,0.0,true_baseline,not_allowed,5,22.5,False,194,
87164b0db2d7,0.0,true_baseline,not_allowed,6,22.5,False,93,
87164b0db2d7,0.0,true_baseline,not_allowed,7,22.5,False,146,
87164b0db2d7,0.0,true_baseline,not_allowed,8,22.5,False,521,
87164b0db2d7,0.0,true_baseline,not_allowed,9,22.5,False,5508,
87164b0db2d7,0.0,true_baseline,not_allowed,10,22.5,False,931,
87164b0db2d7,0.0,true_baseline,not_allowed,11,22.5,False,1499,
87164b0db2d7,0.0,true_baseline,not_allowed,12,22.5,False,917,
87164b0db2d7,0.0,true_baseline,not_allowed,13,22.5,False,4109,
87164b0db2d7,0.0,true_baseline,not_allowed,14,22.5,False,1057,
87164b0db2d7,0.0,true_baseline,not_allowed,15,22.5,False,2361,
47c364ab846c,,true_baseline,allowed,1,22.5,False,178,705.0
47c364ab846c,,true_baseline,allowed,2,22.5,False,116,143.0
47c364ab846c,,true_baseline,allowed,3,22.5,False,341,134.0
47c364ab846c,,true_baseline,allowed,4,22.5,False,347,172.0
47c364ab846c,,true_baseline,allowed,5,22.5,False,70,761.0
47c364ab846c,,true_baseline,allowed,6,22.5,False,185,227.0
47c364ab846c,,true_baseline,allowed,7,22.5,True,834,483.0
2b5602b6f469,,flagship_corruption,not_allowed,1,96.75,False,498,134.0
2b5602b6f469,,flagship_corruption,not_allowed,2,141.75,False,133,84.0
2b5602b6f469,,flagship_corruption,not_allowed,3,225.0,False,752,163.0
2b5602b6f469,,flagship_corruption,not_allowed,4,198.0,False,3778,101.0
2b5602b6f469,,flagship_corruption,not_allowed,5,198.0,False,431,55.0
2b5602b6f469,,flagship_corruption,not_allowed,6,225.0,False,3482,18.0
2b5602b6f469,,flagship_corruption,not_allowed,7,225.0,False,4870,19.0
2b5602b6f469,,flagship_corruption,not_allowed,8,225.0,False,3024,62.0
2b5602b6f469,,flagship_corruption,not_allowed,9,225.0,False,1992,96.0
2b5602b6f469,,flagship_corruption,not_allowed,10,225.0,False,560,3536.0
2b5602b6f469,,flagship_corruption,not_allowed,11,225.0,False,2703,170.0
2b5602b6f469,,flagship_corruption,not_allowed,12,225.0,False,712,37.0
2b5602b6f469,,flagship_corruption,not_allowed,13,225.0,False,704,29.0
2b5602b6f469,,flagship_corruption,not_allowed,14,225.0,False,1295,91.0
2b5602b6f469,,flagship_corruption,not_allowed,15,225.0,False,5182,17.0
8435b7346ee3,,flagship_corruption,not_allowed,1,159.75,False,497,7.0
8435b7346ee3,,flagship_corruption,not_allowed,2,175.5,False,761,55.0
8435b7346ee3,,flagship_corruption,not_allowed,3,175.5,False,404,134.0
8435b7346ee3,,flagship_corruption,not_allowed,4,175.5,False,168,42.0
8435b7346ee3,,flagship_corruption,not_allowed,5,123.75,False,264,19.0
8435b7346ee3,,flagship_corruption,not_allowed,6,225.0,False,462,45.0
8435b7346ee3,,flagship_corruption,not_allowed,7,123.75,False,1559,106.0
8435b7346ee3,,flagship_corruption,not_allowed,8,225.0,False,1642,109.0
8435b7346ee3,,flagship_corruption,not_allowed,9,112.5,False,1013,28.0
8435b7346ee3,,flagship_corruption,not_allowed,10,148.5,False,3691,45.0
8435b7346ee3,,flagship_corruption,not_allowed,11,225.0,False,842,71.0
8435b7346ee3,,flagship_corruption,not_allowed,12,175.5,False,1657,19.0
8435b7346ee3,,flagship_corruption,not_allowed,13,225.0,False,5412,160.0
8435b7346ee3,,flagship_corruption,not_allowed,14,148.5,False,2523,1012.0
8435b7346ee3,,flagship_corruption,not_allowed,15,225.0,False,3319,1583.0
46995ab3493e,,flagship_corruption,allowed,1,87.75,False,349,542.0
46995ab3493e,,flagship_corruption,allowed,2,123.75,False,139,132.0
46995ab3493e,,flagship_corruption,allowed,3,123.75,False,727,166.0
46995ab3493e,,flagship_corruption,allowed,4,164.25,False,161,304.0
46995ab3493e,,flagship_corruption,allowed,5,220.5,False,142,324.0
46995ab3493e,,flagship_corruption,allowed,6,225.0,True,155,171.0
b27cb9282932,,baseline_flagship,not_allowed,1,87.75,False,146,26.0
b27cb9282932,,baseline_flagship,not_allowed,2,63.0,False,355,32.0
b27cb9282932,,baseline_flagship,not_allowed,3,74.25,False,952,68.0
b27cb9282932,,baseline_flagship,not_allowed,4,78.75,False,268,30.0
b27cb9282932,,baseline_flagship,not_allowed,5,200.25,False,396,188.0
b27cb9282932,,baseline_flagship,not_allowed,6,225.0,False,141,208.0
b27cb9282932,,baseline_flagship,not_allowed,7,225.0,False,2332,149.0
b27cb9282932,,baseline_flagship,not_allowed,8,225.0,False,372,25.0
b27cb9282932,,baseline_flagship,not_allowed,9,225.0,False,3104,27.0
b27cb9282932,,baseline_flagship,not_allowed,10,225.0,False,1211,223.0
b27cb9282932,,baseline_flagship,not_allowed,11,225.0,False,2165,32.0
b27cb9282932,,baseline_flagship,not_allowed,12,103.5,False,840,36.0
b27cb9282932,,baseline_flagship,not_allowed,13,135.0,False,2159,66.0
b27cb9282932,,baseline_flagship,not_allowed,14,184.5,False,2559,15.0
b27cb9282932,,baseline_flagship,not_allowed,15,225.0,False,2304,105.0
626f4193eab4,,true_baseline,allowed,1,22.5,False,485,301.0
626f4193eab4,,true_baseline,allowed,2,22.5,False,227,175.0
626f4193eab4,,true_baseline,allowed,3,22.5,False,146,168.0
626f4193eab4,,true_baseline,allowed,4,22.5,False,100,86.0
626f4193eab4,,true_baseline,allowed,5,22.5,False,93,111.0
626f4193eab4,,true_baseline,allowed,6,22.5,False,446,212.0
626f4193eab4,,true_baseline,allowed,7,22.5,False,1587,330.0
626f4193eab4,,true_baseline,allowed,8,22.5,False,2190,851.0
626f4193eab4,,true_baseline,allowed,9,22.5,False,2683,1051.0
626f4193eab4,,true_baseline,allowed,10,22.5,True,2083,1690.0
9787b7e571a8,0.0,true_baseline,not_allowed,1,22.5,False,598,
9787b7e571a8,0.0,true_baseline,not_allowed,2,22.5,False,1102,
9787b7e571a8,0.0,true_baseline,not_allowed,3,22.5,False,126,
9787b7e571a8,0.0,true_baseline,not_allowed,4,22.5,False,174,
9787b7e571a8,0.0,true_baseline,not_allowed,5,22.5,False,455,
9787b7e571a8,0.0,true_baseline,not_allowed,6,22.5,False,589,
9787b7e571a8,0.0,true_baseline,not_allowed,7,22.5,False,3960,
9787b7e571a8,0.0,true_baseline,not_allowed,8,22.5,False,2422,
9787b7e571a8,0.0,true_baseline,not_allowed,9,22.5,False,1707,
9787b7e571a8,0.0,true_baseline,not_allowed,10,22.5,False,2273,
9787b7e571a8,0.0,true_baseline,not_allowed,11,22.5,False,492,
9787b7e571a8,0.0,true_baseline,not_allowed,12,22.5,False,2138,
9787b7e571a8,0.0,true_baseline,not_allowed,13,22.5,False,1606,
9787b7e571a8,0.0,true_baseline,not_allowed,14,22.5,False,1931,
9787b7e571a8,0.0,true_baseline,not_allowed,15,22.5,False,848,
715c7ec7851c,0.0,true_baseline,not_allowed,1,22.5,False,277,
715c7ec7851c,0.0,true_baseline,not_allowed,2,22.5,False,51,
715c7ec7851c,0.0,true_baseline,not_allowed,3,22.5,False,79,
715c7ec7851c,0.0,true_baseline,not_allowed,4,22.5,False,112,
715c7ec7851c,0.0,true_baseline,not_allowed,5,22.5,False,144,
715c7ec7851c,0.0,true_baseline,not_allowed,6,22.5,False,108,
715c7ec7851c,0.0,true_baseline,not_allowed,7,22.5,False,414,
715c7ec7851c,0.0,true_baseline,not_allowed,8,22.5,False,177,
715c7ec7851c,0.0,true_baseline,not_allowed,9,22.5,False,224,
715c7ec7851c,0.0,true_baseline,not_allowed,10,22.5,False,207,
715c7ec7851c,0.0,true_baseline,not_allowed,11,22.5,False,285,
715c7ec7851c,0.0,true_baseline,not_allowed,12,22.5,False,196,
715c7ec7851c,0.0,true_baseline,not_allowed,13,22.5,False,79,
715c7ec7851c,0.0,true_baseline,not_allowed,14,22.5,False,97,
715c7ec7851c,0.0,true_baseline,not_allowed,15,22.5,False,295,
7288588aeac8,,baseline_flagship,not_allowed,1,105.75,False,411,78.0
7288588aeac8,,baseline_flagship,not_allowed,2,87.75,False,136,35.0
7288588aeac8,,baseline_flagship,not_allowed,3,117.0,False,108,73.0
7288588aeac8,,baseline_flagship,not_allowed,4,225.0,False,290,5.0
7288588aeac8,,baseline_flagship,not_allowed,5,117.0,False,230,58.0
7288588aeac8,,baseline_flagship,not_allowed,6,175.5,False,2040,33.0
7288588aeac8,,baseline_flagship,not_allowed,7,225.0,False,1015,30.0
7288588aeac8,,baseline_flagship,not_allowed,8,225.0,False,695,43.0
7288588aeac8,,baseline_flagship,not_allowed,9,225.0,False,5361,177.0
7288588aeac8,,baseline_flagship,not_allowed,10,225.0,False,736,151.0
7288588aeac8,,baseline_flagship,not_allowed,11,225.0,False,1598,22.0
7288588aeac8,,baseline_flagship,not_allowed,12,225.0,False,2985,138.0
7288588aeac8,,baseline_flagship,not_allowed,13,225.0,False,2909,239.0
7288588aeac8,,baseline_flagship,not_allowed,14,225.0,False,506,1761.0
7288588aeac8,,baseline_flagship,not_allowed,15,225.0,False,1071,94.0
768f4ec343ca,,flagship_corruption,allowed,1,175.5,False,291,375.0
768f4ec343ca,,flagship_corruption,allowed,2,58.5,False,404,505.0
768f4ec343ca,,flagship_corruption,allowed,3,144.0,False,80,270.0
768f4ec343ca,,flagship_corruption,allowed,4,225.0,False,447,715.0
768f4ec343ca,,flagship_corruption,allowed,5,225.0,True,1774,461.0
6fa433cb0ae8,0.0,true_baseline,not_allowed,1,22.5,False,770,
6fa433cb0ae8,0.0,true_baseline,not_allowed,2,22.5,False,120,
6fa433cb0ae8,0.0,true_baseline,not_allowed,3,22.5,False,94,
6fa433cb0ae8,0.0,true_baseline,not_allowed,4,22.5,False,1204,
6fa433cb0ae8,0.0,true_baseline,not_allowed,5,22.5,False,706,
6fa433cb0ae8,0.0,true_baseline,not_allowed,6,22.5,False,869,
6fa433cb0ae8,0.0,true_baseline,not_allowed,7,22.5,False,326,
6fa433cb0ae8,0.0,true_baseline,not_allowed,8,22.5,False,268,
6fa433cb0ae8,0.0,true_baseline,not_allowed,9,22.5,False,1150,
6fa433cb0ae8,0.0,true_baseline,not_allowed,10,22.5,False,741,
6fa433cb0ae8,0.0,true_baseline,not_allowed,11,22.5,False,943,
6fa433cb0ae8,0.0,true_baseline,not_allowed,12,22.5,False,741,
6fa433cb0ae8,0.0,true_baseline,not_allowed,13,22.5,False,689,
6fa433cb0ae8,0.0,true_baseline,not_allowed,14,22.5,False,402,
6fa433cb0ae8,0.0,true_baseline,not_allowed,15,22.5,False,551,
4211a8487e20,,baseline_flagship,allowed,1,72.0,False,392,100.0
4211a8487e20,,baseline_flagship,allowed,2,225.0,False,507,201.0
4211a8487e20,,baseline_flagship,allowed,3,225.0,False,179,797.0
4211a8487e20,,baseline_flagship,allowed,4,225.0,False,233,182.0
4211a8487e20,,baseline_flagship,allowed,5,225.0,True,111,110.0
dc53891d3998,,baseline_flagship,allowed,1,175.5,False,184,563.0
dc53891d3998,,baseline_flagship,allowed,2,175.5,False,145,414.0
dc53891d3998,,baseline_flagship,allowed,3,117.0,False,195,361.0
dc53891d3998,,baseline_flagship,allowed,4,114.75,False,195,191.0
dc53891d3998,,baseline_flagship,allowed,5,153.0,False,64,363.0
dc53891d3998,,baseline_flagship,allowed,6,225.0,False,151,571.0
dc53891d3998,,baseline_flagship,allowed,7,200.25,False,142,200.0
dc53891d3998,,baseline_flagship,allowed,8,225.0,True,470,221.0
a7961ccb6c61,,true_baseline,allowed,1,22.5,False,263,152.0
a7961ccb6c61,,true_baseline,allowed,2,22.5,False,250,143.0
a7961ccb6c61,,true_baseline,allowed,3,22.5,False,115,181.0
a7961ccb6c61,,true_baseline,allowed,4,22.5,False,168,216.0
a7961ccb6c61,,true_baseline,allowed,5,22.5,False,153,105.0
a7961ccb6c61,,true_baseline,allowed,6,22.5,False,124,163.0
a7961ccb6c61,,true_baseline,allowed,7,22.5,False,162,149.0
a7961ccb6c61,,true_baseline,allowed,8,22.5,False,81,396.0
a7961ccb6c61,,true_baseline,allowed,9,22.5,False,105,217.0
a7961ccb6c61,,true_baseline,allowed,10,22.5,False,480,149.0
a7961ccb6c61,,true_baseline,allowed,11,22.5,False,541,85.0
a7961ccb6c61,,true_baseline,allowed,12,22.5,False,69,110.0
a7961ccb6c61,,true_baseline,allowed,13,22.5,False,69,78.0
a7961ccb6c61,,true_baseline,allowed,14,22.5,False,164,116.0
a7961ccb6c61,,true_baseline,allowed,15,22.5,False,223,133.0
5ce3fd04641d,,baseline_flagship,not_allowed,1,175.5,False,103,73.0
5ce3fd04641d,,baseline_flagship,not_allowed,2,159.75,False,1220,57.0
5ce3fd04641d,,baseline_flagship,not_allowed,3,105.75,False,252,155.0
5ce3fd04641d,,baseline_flagship,not_allowed,4,112.5,False,630,81.0
5ce3fd04641d,,baseline_flagship,not_allowed,5,144.0,False,139,99.0
5ce3fd04641d,,baseline_flagship,not_allowed,6,225.0,False,316,90.0
5ce3fd04641d,,baseline_flagship,not_allowed,7,225.0,False,234,40.0
5ce3fd04641d,,baseline_flagship,not_allowed,8,159.75,False,367,181.0
5ce3fd04641d,,baseline_flagship,not_allowed,9,225.0,False,265,42.0
5ce3fd04641d,,baseline_flagship,not_allowed,10,159.75,False,125,16.0
5ce3fd04641d,,baseline_flagship,not_allowed,11,225.0,False,359,59.0
